,X,Y
257,12.32009290272438,12.328755004764643
258,12.610803297402871,12.600037066175608
259,9.846068673265052,9.831590130016133
260,11.542443454679578,11.539075783022598
261,14.436087251700954,14.433688280283672
262,14.070366825248072,14.076549045623105
263,12.792484761082838,12.805756778263136
264,12.433589624221417,12.430341523520923
265,11.829491950936362,11.829661067476412
266,15.384543658903706,15.399226479671599
267,11.675451070476834,11.671921841506855
268,14.423876883262913,14.433186329679257
269,11.450119674269734,11.441466557726429
270,11.742142177683306,11.746156191544598
271,12.060917481501662,12.046647257386251
272,10.253515024470042,10.259535955087557
273,12.27013942181726,12.275906459603444
274,12.52231583333157,12.505424575882095
275,10.419369133072813,10.42932741864554
276,10.872754308975669,10.875322221269077
277,12.917150260075914,12.934035267381937
278,10.591290646394935,10.61650461931329
279,10.48744073432406,10.481034837863765
280,12.652242733495825,12.641253052813955
281,11.795474215088836,11.807361599260151
282,11.534575098348496,11.520500501405914
283,11.621104336111046,11.622743237988978
284,12.332664421284026,12.337049296073124
285,10.946349246835421,10.957397052887785
286,11.361950285113009,11.364423296368928
287,13.110369679015399,13.10109893795254
288,11.39524865281648,11.406076120786514
289,12.809502724267327,12.804978658091521
290,11.754063032692622,11.74872280088502
291,10.806904367553267,10.808665008351955
292,11.723400674196366,11.710930431545611
293,11.750115494110599,11.732450943538842
294,11.765603245955178,11.758624092512372
295,10.208164556759035,10.199833109600748
296,11.370380769716325,11.360681599112448
297,12.899254664850275,12.907039217613582
298,12.234424127731005,12.21369819253832
299,13.074504212835167,13.07290967397854
300,11.216762060084537,11.227353215711615
301,13.160372531220329,13.155708411586172
302,11.140625553822217,11.145329413470057
303,12.783044888610254,12.77724658206453
304,10.736455298902376,10.747479049665605
305,13.447595772738516,13.438882834088728
306,13.201239112061016,13.202471255298665
307,11.703070513092623,11.699350107404829
308,11.35728842563701,11.359380771587997
309,14.062444713936829,14.050835821824725
310,11.51814879517888,11.512284892672568
311,11.47221135797845,11.483726340435924
312,11.57528412048884,11.564086716602972
313,11.945916857711424,11.940080541141965
314,12.117610384772748,12.101836877346319
315,12.614149674489122,12.605959121202583
316,14.581430252432217,14.582825840184674
317,13.902481823023535,13.899605563543401
318,10.128652029054118,10.123072284905279
319,12.024803310843197,12.017942891241274
320,10.353248401752266,10.354247654469043
321,11.433829809271684,11.44473881761706
322,11.062067575536375,11.043009894614805
323,11.0056987200127,10.993347919400625
324,11.34503928799129,11.35538453349877
325,12.05301857961934,12.03327627956894
326,11.014778432372612,11.01875447309058
327,11.9186190438465,11.907786757511868
328,12.014390186469921,12.01108678764867
329,12.78323707197698,12.788484874294547
330,10.922391570711268,10.917988168703243
331,13.22718101206704,13.224393200282092
332,10.594580132819296,10.601359287848128
333,12.16772310201195,12.17859127358845
334,13.112686976049813,13.119069150146967
335,13.092780419894506,13.086433102272107
336,12.566712559053975,12.577351505823435
337,12.875265756527776,12.893643028181154
338,9.76749793062347,9.76966158236935
339,11.452624056928899,11.461041015781397
340,11.794641864898423,11.795783178042202
341,12.369606802415934,12.369806938579188
342,11.939031249484895,11.951503218431034
343,9.754681667881629,9.760348941949173
344,12.995167944728573,12.99994936757746
345,9.022931468879143,9.028834211790336
346,12.349980902698828,12.346493891331214
347,11.23123960392116,11.234020491444907
348,10.246078616586294,10.241880870691372
349,12.616245016814508,12.603926085834773
350,12.343800777380034,12.35200986025696
351,11.5014824969018,11.492723456893124
352,11.037317674968953,11.027346846045079
353,12.422015212173587,12.411736292133222
354,13.292956905642225,13.29958548558828
355,10.851932523037018,10.846491827460886
356,11.785245611271456,11.769900802691035
357,13.001637320506033,13.007561370925709
358,11.80190531868274,11.798295272033217
359,13.935056185904852,13.936926111691434
360,11.244651484637709,11.239102153803923
361,12.470825494964645,12.463309208931465
362,11.636896490060616,11.61926380176081
363,11.554033288519946,11.545601898593182
364,12.863726660332818,12.848959338054353
365,9.977589957125485,9.981524130265507
366,12.565223254867908,12.562347086331213
367,11.432954961463258,11.437147193429311
368,12.342282339842109,12.338818496852962
369,14.117756322004587,14.090101455309853
370,13.075295112823474,13.083191097679254
371,13.115826507645114,13.104351309082473
372,11.546547850341815,11.54691359152909
373,11.245538394989662,11.245794313838038
374,13.258344457595852,13.242841615189338
375,12.319348652302061,12.326896879665217
376,11.245783507804614,11.247050121467936
377,10.606432419806703,10.600325514054687
378,11.881906943388799,11.878742140247304
379,11.905229476400953,11.911902155390278
380,11.898056188413214,11.888310186821412
381,11.147592048868098,11.151499155628972
382,13.56949433950237,13.578555093194554
383,12.993906352452775,13.003871364052394
384,11.189310584341055,11.17706569173902
385,11.674196436187179,11.680918538249543
386,13.044306587719426,13.031133981530083
387,12.104636152849567,12.109417903503601
388,12.798349625162182,12.799218836088498
389,12.857977909085937,12.874502291680864
390,11.803183991551293,11.804993708684865
391,12.333616691073962,12.32648491425437
392,13.828772514808014,13.832528245677628
393,11.26664645734913,11.28162561476947
394,11.707457624356435,11.701641631262529
395,10.946231680088303,10.933378928163847
396,11.830479906621216,11.832448673671328
397,9.882633730144944,9.891666355262934
398,11.173694283928151,11.174122806251207
399,10.735089519051524,10.724526280421724
400,11.156138155917583,11.15657562201256
401,11.234798318751986,11.218413061313196
402,11.794822511015632,11.785991042662069
403,12.786715330388091,12.782525559739735
404,13.096234464457984,13.092165297389043
405,12.494791798639874,12.511490219250117
406,12.457957609489378,12.45758098682737
407,12.279805760842283,12.292410767159536
408,12.01942371482276,11.996842059067633
409,12.10992305625771,12.118179497120353
410,11.793047367713836,11.77659028524714
411,12.92143388910965,12.922775130557266
412,11.859307505421716,11.873396107757944
413,11.071457435782229,11.06645251487017
414,10.244535336542945,10.244949820595094
415,12.079041693985726,12.0913842500565
416,13.13175348444622,13.136196622035207
417,11.525767759113643,11.511700728319854
418,12.168920970101198,12.161604646630751
419,11.673144300023125,11.649988964161338
420,12.69965577748496,12.686559359772042
421,11.32286493330895,11.319588303338323
422,11.843546284731005,11.846621330183444
423,13.537685281683324,13.522153965786984
424,11.92080500531797,11.909641243254066
425,13.111892785027576,13.088368552134076
426,13.9203997009078,13.91930932856524
427,10.535486089897981,10.531092594683265
428,12.061390453440877,12.063592454782135
429,12.130704310603058,12.118718109159746
430,12.957926524638097,12.967310582166364
431,13.302578285345627,13.305067847455357
432,12.084317989076693,12.079182660948884
433,12.827102121422548,12.823980044290971
434,10.132712026017524,10.13379035469743
435,12.422357242777936,12.416308725315808
436,11.60516293921396,11.58970431244626
437,13.058795742623609,13.050728173537113
438,9.964634136786927,9.996250711095266
439,9.973715090457276,9.95870763958061
440,11.54191662694172,11.535253884581907
441,13.626602876121419,13.626550364741513
442,13.387338590480143,13.401145526774705
443,12.562530222857742,12.572091794970236
444,11.326471613516308,11.322923969445666
445,12.980199423904189,12.985787458491865
446,13.258927764310444,13.253558253517822
447,12.78998950803354,12.785795717043186
448,11.641882225893456,11.635337330913154
449,10.632707409421679,10.639884752717318
450,9.978914062413942,10.005842428673374
451,12.10805595512913,12.111271231208708
452,10.62371656632668,10.621646364223118
453,13.558591021283014,13.554908146401964
454,10.083637509951952,10.084351109535008
455,11.194366739869755,11.190360964776886
456,11.001209444282432,11.020174069232935
457,10.796519767226053,10.787243952617892
458,12.149907785997014,12.13871414803162
459,10.96977305833628,10.970517545282854
460,13.41489483238552,13.399099795790702
461,13.352588232050676,13.34642218119577
462,11.510768280898379,11.49493413194214
463,10.753918638973266,10.76144278330215
464,11.427585592031123,11.422159292150859
465,10.459912722311298,10.439260129035702
466,12.765762347818498,12.76906873632036
467,11.17453368245294,11.170706156770441
468,12.06382661279924,12.05667460448074
469,12.15651874998201,12.156271762308524
470,10.623303816601846,10.626404568899043
471,12.075116316196416,12.067599134811031
472,12.933467955267897,12.942110117266909
473,12.995800314289616,13.013381714091965
474,12.279137129229394,12.29252809953166
475,11.276394091260988,11.278989330839423
476,11.469216951859961,11.480865119183122
477,10.402970721917564,10.394993768938424
478,12.187513804118533,12.186861060733015
479,11.214983781078368,11.22601086881747
480,12.568008404040658,12.573899721241244
481,12.15585443330729,12.168179193781175
482,11.818717849834798,11.819169031130432
483,12.018148370766786,12.00564794958196
484,11.865751226683418,11.8781390977374
485,12.405375843123231,12.406563530811798
486,11.807350959149229,11.809956184644449
487,13.449670333772211,13.448095535655456
488,11.73117007381372,11.733095276873502
489,13.200192208776283,13.203109700313888
490,11.904719962315028,11.898677349143735
491,12.100571978480032,12.101426900650974
492,12.311058040849202,12.321263283016615
493,11.043396161504786,11.032064695749098
494,12.832906427639276,12.831353899032072
495,11.904264546601281,11.889213794202364
496,11.419233792435966,11.417107925862762
497,11.707469057812384,11.704462170522103
498,12.29026898192092,12.285718440509365
499,11.79112410764102,11.794386817344547
500,10.938146553927702,10.929046227416082
501,12.98273982260012,12.982056222354046
502,11.718409286579655,11.745320427893446
503,9.88321533353663,9.88103005521352
504,13.423593324268019,13.39677653965115
505,13.995030342722085,13.99226932330975
506,11.432987546386673,11.429948208653313
507,11.181870765500857,11.187008054228826
508,12.171091946631902,12.176481700161487
509,10.797396861810078,10.808421860922387
510,10.482297261081237,10.468700594130246
511,11.87594033012705,11.871942830993524
512,13.804514002821614,13.794858994536787
513,12.29355412259854,12.289839777797251
514,11.562738436032202,11.550573626128173
515,11.632527160710904,11.639573955749894
516,11.238979759814384,11.236973791327179
517,11.246149153588483,11.25176004585162
518,13.411589833131101,13.421380299262182
519,10.69094877280978,10.694675982261858
520,12.345082731072264,12.342717400785371
521,13.171454517618033,13.161691775310127
522,12.783023429014884,12.796283870970699
523,13.028537812326283,13.030477466268398
524,11.430351132781023,11.43038849486093
525,13.300216851029804,13.321446898569894
526,11.911870333355406,11.899190704706832
527,11.467847461424787,11.485540590347016
528,12.150277845794767,12.164012697720871
529,13.780912179121822,13.782736245290305
530,11.395261287444011,11.399377226953266
531,11.812576570255043,11.808315844060823
532,12.062832820717265,12.043861889316663
533,13.614802675200066,13.617312583905967
534,13.160910327906686,13.167786253123968
535,10.094747913990856,10.105673313253643
536,12.838927438665573,12.847736391634465
537,12.750146548841062,12.770182298140114
538,10.340110766796977,10.322907891354792
539,12.615845659812807,12.608096557374614
540,10.662834694899018,10.674451155212614
541,13.023424482135075,13.018188805419255
542,10.71159198369579,10.717084261068484
543,12.337893942549197,12.329092305234964
544,13.921782992374588,13.93298069430247
545,13.047460571878997,13.057968889212106
546,12.605387928372897,12.597449813177871
547,11.737458443612622,11.735901741470462
548,12.236148420083632,12.233716758736202
549,12.917983942297255,12.922402203400777
550,11.792680453412158,11.79570992997088
551,11.511002661964175,11.533502519915679
552,12.510672326011706,12.495268044365522
553,11.63023407626935,11.627741676376223
554,12.07220014517608,12.06214751229767
555,12.98537148261559,12.96411884900761
556,12.09588587736978,12.089970672164386
557,12.309577648055548,12.31370192711285
558,11.275822036432926,11.287502653357029
559,11.186352735433227,11.165164808607317
560,12.810077976864665,12.810209199168712
561,11.972136107582635,11.957999089063428
562,13.11664415020126,13.1221270606935
563,10.836208017625864,10.844606644896878
564,12.221735108260026,12.202484479250819
565,11.035964451149905,11.020611245173132
566,10.968873510978788,10.96841996512149
567,11.950388562179787,11.93689285227858
568,11.672691826664309,11.676996982080137
569,12.775954831699782,12.782558840311278
570,12.1659335453977,12.164693592074935
571,12.293670747441876,12.299582501447
572,11.751371057133488,11.763658544330234
573,11.317067722542044,11.318141821686451
574,12.88621989713122,12.872013878502797
575,13.42402361392368,13.413966668841043
576,10.673587518410635,10.6926091407319
577,12.51123336481776,12.514417449229285
578,10.587283903917262,10.589560112426229
579,13.849189846350054,13.841344253032945
580,11.963869653584284,11.960779121299378
581,10.231183234334766,10.228117115244059
582,12.217230945971357,12.2237261826291
583,12.695557938853668,12.682722266510934
584,11.034628000218076,11.026890202314723
585,12.7033376093661,12.70434924102985
586,10.55646194477531,10.56801789001933
587,13.020171109409965,13.016206198283212
588,11.097002785367863,11.091750049347992
589,10.98046763601562,10.964599237944524
590,13.46056397181562,13.445020908902713
591,12.735587178486057,12.736565130678192
592,13.749103357202577,13.761271124895131
593,12.182170829942274,12.184605367306137
594,12.122546794991669,12.12506544474874
595,12.314210533897956,12.316877103455232
596,11.564672025360212,11.555311421770657
597,10.861177933147363,10.873397686480736
598,14.006832846776785,14.001601150072752
599,10.197415690415909,10.188633449649075
600,14.329327378771753,14.321608198931319
601,11.414564429759656,11.415370325127919
602,11.951236678863134,11.95238944310811
603,11.594215270513432,11.594296951658356
604,10.157956534957409,10.156821210772002
605,13.206671912602022,13.21414089293311
606,12.66591359560807,12.639411890259215
607,11.01719604734249,11.011322253834456
608,11.6667193619716,11.670263835460371
609,11.09292902724447,11.080488380824896
610,12.804922710168627,12.80840859899301
611,11.531167468626265,11.548612544521022
612,11.252673275155296,11.247312181750535
613,11.452905027722837,11.442432742529437
614,11.119554496702266,11.105667684781267
615,11.295697554308392,11.302397021264861
616,10.430623223093619,10.435484258941857
617,13.156413205865364,13.165354131934658
618,11.23803567873808,11.22622992030553
619,12.115199965769106,12.126697832991328
620,11.335277963957626,11.34691927722829
621,13.026808912451509,13.027335038106315
622,10.548626663403498,10.547092339533023
623,13.297068074848326,13.288898874954548
624,11.871570359253043,11.864980685890114
625,11.840667842054993,11.846267021923195
626,12.874609168058859,12.882082720742943
627,10.309768379645956,10.30210400873613
628,11.228146515921733,11.234422937835733
629,11.549751494996425,11.539357061275888
630,13.602605022363226,13.609560327213153
631,10.36998202638221,10.35119668666131
632,12.592235233707344,12.577006909971459
633,11.29656373779039,11.293061123813649
634,11.155887709264437,11.156107704044171
635,11.809545257715365,11.811618764088633
636,10.15902562756133,10.155531776268973
637,10.018962376510872,10.02321732397379
638,11.070962633354108,11.071181433244556
639,12.302836879024479,12.289019565225887
640,13.339481422569937,13.34479388544726
641,11.04683691343347,11.057337066505596
642,12.037328908381564,12.050617650280003
643,12.76686579719979,12.770778573854775
644,11.857409493643047,11.861515351024297
645,12.417131982422447,12.421607989486997
646,11.55693147633183,11.559483943282064
647,11.01505350658871,11.003798690898936
648,12.25846962648105,12.260951829454696
649,11.711972380225347,11.70968067419828
650,11.435416671496698,11.43665677896664
651,12.012166046635615,12.016278694163809
652,11.595743379880256,11.591709547919457
653,12.908790443871089,12.896691595692598
654,11.89137891974779,11.888040888532498
655,11.862860075908907,11.86379360984617
656,11.040837216311711,11.043311513973828
657,11.918165779571872,11.938932353915638
658,10.694304220144739,10.689216295898596
659,14.26226659338072,14.25744961329889
660,11.772887055425796,11.78357734227245
661,13.215034557867652,13.2141415926516
662,12.128592764110284,12.15064734584589
663,12.994751749178029,13.001767697165393
664,13.237158698248392,13.244803035786934
665,12.713586214531183,12.714017812473411
666,10.763411216243114,10.782556049528592
667,11.354363548217203,11.337966055894697
668,12.582581963474276,12.593494319374475
669,12.81657016988128,12.81022863107271
670,10.3325240994258,10.341963842475145
671,10.424178653969653,10.44398669973467
672,11.747005475791422,11.751895565663975
673,11.099167310535847,11.09615732734286
674,11.171915344020125,11.18047987598893
675,12.07478560017877,12.078466132546637
676,10.919249243183302,10.919142274395243
677,10.192046643891784,10.1855973369507
678,11.810211964459254,11.799882211670349
679,11.759585234515342,11.763547432399012
680,12.020025770339187,12.01204024590631
681,12.090760330856954,12.089862983188752
682,11.32972035581125,11.322874231982363
683,12.571258147775334,12.580899811419576
684,11.48016520048215,11.479469613238482
685,10.580606845154035,10.577729662725819
686,13.160196546204563,13.157497830781049
687,10.434055057326637,10.445501362620874
688,13.920071487373663,13.92055040313049
689,11.86962722280225,11.858680291738352
690,11.07467275833209,11.079823539656722
691,12.424685386327996,12.432034911537396
692,12.003673918405909,12.001110839893887
693,11.62150615988527,11.627893867083978
694,12.078839656238308,12.073601846624545
695,12.445347121595566,12.45332828580795
696,10.575128603605952,10.568824132695939
697,12.488900165624312,12.484033669375794
698,11.970515699611754,11.979730144792937
699,11.789076475006329,11.798220912867666
700,9.91182536853648,9.905610409910778
701,11.55641942194592,11.564267866682115
702,13.512596232977568,13.52485391689412
703,10.675291526559652,10.686293037907623
704,12.80288385460088,12.810927019040902
705,13.46341544866803,13.469939941203803
706,11.69196118057418,11.699352540564504
707,12.577480976329813,12.561175298961038
708,9.814503908860708,9.831678149842947
709,11.946273215012821,11.945340300265462
710,11.282067561658176,11.272276886230797
711,12.566415471932256,12.545124390421218
712,12.604178334407555,12.601027925647994
713,11.84630256225534,11.844550567589382
714,10.729171652565347,10.711953176479463
715,11.708787023080117,11.706397699683853
716,11.839902759655663,11.860807196971605
717,10.99942974067101,11.01707412121991
718,12.833274256963897,12.828672258517402
719,12.470871587746021,12.454150551873083
720,10.765495406241167,10.76403389272931
721,13.49561755806344,13.502872757148467
722,12.352753953526312,12.359669996153384
723,12.372320223028895,12.366984792991948
724,11.681514401475603,11.66280396749775
725,12.572341613212892,12.574884466586633
726,11.839527167231822,11.850970569690775
727,9.892032437770945,9.87407999727108
728,13.70524539340848,13.701066518393057
729,13.053017714137205,13.041894366835294
730,11.68962740260621,11.691889753823894
731,12.672820140987723,12.683301840762304
732,12.394824195941256,12.401770455007574
733,12.17015446378579,12.181514549383548
734,11.649889843867197,11.644713497867166
735,11.951569132836651,11.964286613973286
736,9.271582286085579,9.275441962509163
737,12.628713316139807,12.655071159334272
738,11.710694324396732,11.714352826266865
739,11.64760469803697,11.656632245734565
740,13.3877592455726,13.36473721203568
741,10.886671766792663,10.867786801018838
742,12.722505299647969,12.712049938399739
743,12.261688414158263,12.271101475692856
744,11.084769405674603,11.078326752314393
745,12.06960332885435,12.074073689591676
746,12.750450147122542,12.745357526600321
747,12.381216292700337,12.379632293032595
748,14.771520120748693,14.754239497330811
749,12.11151668177886,12.126218966414523
750,12.612552465693064,12.619454459945768
751,11.41482707078786,11.423155192888997
752,12.794429286794314,12.791988666934431
753,13.795659816895352,13.790499933787412
754,12.82916023006398,12.845545534792013
755,12.561645203447677,12.548630943852201
756,10.052617539952514,10.054991837056502
757,10.803234791760696,10.812390761239984
758,11.995176586991901,11.999937286691479
759,12.671386074537594,12.6722481773798
760,10.75847808693717,10.765119422290386
761,11.251378689477807,11.240311507810702
762,11.886324490303949,11.898836948706224
763,11.040739924328035,11.046733289414796
764,12.689440335583493,12.68353838046149
765,12.141005100307165,12.146601889079733
766,11.323434914813724,11.325894438813908
767,12.464586750102223,12.463236102701245
768,12.695886856245831,12.700565265110175
769,11.596390594292908,11.604863601101723
770,11.595004549660189,11.593281836207359
771,11.799879585463179,11.799907207186557
772,13.67806312020281,13.694801056565424
773,13.2553424767373,13.255263514567178
774,10.401873544023816,10.390242615443087
775,12.858040875904479,12.870616349009468
776,11.615577932950243,11.61120213502578
